"仪器信息控制器"
"设备名称","LiquiSonic Lab"
"编号",36916
"固件版本 V110.",40.354

"仪器信息传感器"
"固件版本 V210.",10.169
"编号",50627
"错误号",0x11030000

"温度T1",18.081
"温度T2",18.029

"产品名称","氯化钾在水中"
"数据组号","38.005"



日期和时间 ,浓度                 - 传感器 1 (50627),第二物理量 - 传感器 1 (50627),温度 - 传感器 1 (50627),声速 - 传感器 1 (50627),错误号 - 传感器 1 (50627),温度T1 - 传感器 1 (50627),温度T2 - 传感器 1 (50627),渡越时间 - 传感器 1 (50627),标准方差 - 传感器 1 (50627),dv/dt - 传感器 1 (50627),dT/dt - 传感器 1 (50627),Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,
2025-01-05 10:55:59,6.74,0.00,29.82,1554.76,0x00000000,29.831,29.783,7206.0,0.381,-1.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 10:56:29,6.75,0.00,29.82,1554.76,0x00000000,29.831,29.781,7206.0,0.509,-1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 10:56:59,6.74,0.00,29.82,1554.77,0x00000000,29.832,29.783,7205.9,0.503,-0.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 10:57:29,6.74,0.00,29.82,1554.80,0x00000000,29.832,29.782,7205.8,0.454,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 10:57:59,6.74,0.00,29.82,1554.75,0x00000000,29.834,29.784,7206.0,0.443,-1.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 10:58:29,6.74,0.00,29.82,1554.82,0x00000000,29.835,29.785,7205.7,0.500,1.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 10:58:59,6.74,0.00,29.82,1554.73,0x00000000,29.836,29.785,7206.1,0.390,-1.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 10:59:29,6.74,0.00,29.82,1554.76,0x00000000,29.836,29.788,7206.0,0.559,-0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 10:59:59,6.74,0.00,29.82,1554.76,0x00000000,29.836,29.784,7205.9,0.431,-0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:00:29,6.73,0.00,29.83,1554.78,0x00000000,29.837,29.789,7205.9,0.564,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:00:59,6.74,0.00,29.83,1554.72,0x00000000,29.839,29.790,7206.1,0.426,-1.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:01:29,6.74,0.00,29.83,1554.70,0x00000000,29.841,29.790,7206.2,0.455,-1.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:01:59,6.74,0.00,29.83,1554.75,0x00000000,29.840,29.790,7206.0,0.363,-0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:02:29,6.73,0.00,29.83,1554.68,0x00000000,29.841,29.792,7206.3,0.428,-2.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:02:59,6.73,0.00,29.83,1554.76,0x00000000,29.842,29.792,7205.9,0.493,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:03:29,6.74,0.00,29.83,1554.78,0x00000000,29.844,29.796,7205.9,0.408,0.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:03:59,6.74,0.00,29.83,1554.77,0x00000000,29.845,29.796,7205.9,0.465,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:04:29,6.74,0.00,29.83,1554.79,0x00000000,29.846,29.797,7205.8,0.450,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:04:59,6.74,0.00,29.84,1554.81,0x00000000,29.848,29.797,7205.8,0.449,1.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:05:29,6.74,0.00,29.84,1554.82,0x00000000,29.848,29.799,7205.7,0.566,1.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:05:59,6.74,0.00,29.84,1554.78,0x00000000,29.852,29.801,7205.9,0.412,-0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:06:29,6.74,0.00,29.84,1554.80,0x00000000,29.854,29.807,7205.8,0.511,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:06:59,6.74,0.00,29.84,1554.82,0x00000000,29.853,29.803,7205.7,0.520,0.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:07:29,6.74,0.00,29.84,1554.81,0x00000000,29.856,29.805,7205.8,0.416,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:07:59,6.74,0.00,29.85,1554.82,0x00000000,29.860,29.810,7205.7,0.386,0.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:08:29,6.74,0.00,29.85,1554.85,0x00000000,29.865,29.814,7205.6,0.547,1.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:08:59,6.74,0.00,29.85,1554.86,0x00000000,29.865,29.813,7205.6,0.400,1.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:09:29,6.74,0.00,29.86,1554.85,0x00000000,29.870,29.820,7205.6,0.458,0.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:09:59,6.74,0.00,29.86,1554.86,0x00000000,29.873,29.822,7205.6,0.521,1.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:10:29,6.75,0.00,29.86,1554.86,0x00000000,29.873,29.823,7205.6,0.529,0.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:10:59,6.75,0.00,29.86,1554.88,0x00000000,29.874,29.824,7205.5,0.483,0.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:11:29,6.74,0.00,29.86,1554.88,0x00000000,29.876,29.827,7205.5,0.481,0.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:11:59,6.74,0.00,29.87,1554.84,0x00000000,29.878,29.828,7205.7,0.425,-0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:12:29,6.73,0.00,29.87,1554.82,0x00000000,29.878,29.828,7205.7,0.420,-0.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:12:59,6.74,0.00,29.87,1554.83,0x00000000,29.879,29.829,7205.7,0.497,-0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:13:29,6.74,0.00,29.87,1554.84,0x00000000,29.880,29.830,7205.7,0.463,-0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:13:59,6.75,0.00,29.87,1554.89,0x00000000,29.881,29.832,7205.5,0.462,1.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:14:29,6.75,0.00,29.87,1554.99,0x00000000,29.884,29.833,7205.1,0.347,3.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:14:59,6.74,0.00,29.87,1554.87,0x00000000,29.881,29.832,7205.6,0.414,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:15:29,6.75,0.00,29.87,1554.88,0x00000000,29.880,29.833,7205.5,0.398,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:15:59,6.74,0.00,29.87,1554.85,0x00000000,29.882,29.833,7205.6,0.501,-0.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:16:29,6.74,0.00,29.87,1554.87,0x00000000,29.884,29.834,7205.5,0.472,-0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:16:59,6.74,0.00,29.87,1554.86,0x00000000,29.885,29.835,7205.6,0.475,-0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:17:29,6.74,0.00,29.87,1554.87,0x00000000,29.884,29.833,7205.6,0.460,-0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:17:59,6.74,0.00,29.88,1554.87,0x00000000,29.887,29.837,7205.6,0.502,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:18:29,6.74,0.00,29.87,1554.86,0x00000000,29.887,29.838,7205.6,0.458,-0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:18:59,6.74,0.00,29.88,1554.86,0x00000000,29.889,29.840,7205.6,0.462,-0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:19:29,6.74,0.00,29.88,1554.89,0x00000000,29.889,29.841,7205.5,0.465,0.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:19:59,6.74,0.00,29.88,1554.86,0x00000000,29.891,29.842,7205.6,0.439,-0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:20:29,6.74,0.00,29.88,1554.88,0x00000000,29.893,29.844,7205.5,0.509,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:20:59,6.74,0.00,29.88,1554.87,0x00000000,29.895,29.846,7205.6,0.416,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:21:29,6.74,0.00,29.88,1554.88,0x00000000,29.895,29.845,7205.5,0.521,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:21:59,6.74,0.00,29.89,1554.81,0x00000000,29.898,29.848,7205.8,0.449,-1.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:22:29,6.74,0.00,29.89,1554.85,0x00000000,29.897,29.847,7205.6,0.479,-0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:22:59,6.74,0.00,29.89,1554.93,0x00000000,29.903,29.855,7205.3,0.465,1.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:23:29,6.74,0.00,29.89,1554.89,0x00000000,29.905,29.855,7205.5,0.530,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:23:59,6.74,0.00,29.90,1554.90,0x00000000,29.909,29.861,7205.4,0.366,0.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:24:29,6.74,0.00,29.90,1554.92,0x00000000,29.911,29.863,7205.4,0.507,1.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:24:59,6.74,0.00,29.90,1554.93,0x00000000,29.914,29.866,7205.3,0.433,1.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:25:29,6.74,0.00,29.90,1554.94,0x00000000,29.915,29.865,7205.3,0.327,1.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:25:59,6.76,0.00,29.91,1555.05,0x00000000,29.918,29.871,7204.9,0.397,4.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:26:29,6.75,0.00,29.90,1555.02,0x00000000,29.916,29.867,7205.0,0.557,2.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:26:59,6.74,0.00,29.91,1554.92,0x00000000,29.918,29.870,7205.4,0.438,-0.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:27:29,6.74,0.00,29.91,1554.90,0x00000000,29.917,29.867,7205.4,0.468,-1.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:27:59,6.74,0.00,29.90,1554.87,0x00000000,29.917,29.867,7205.6,0.461,-1.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:28:29,6.74,0.00,29.91,1554.90,0x00000000,29.917,29.868,7205.5,0.527,-1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:28:59,6.74,0.00,29.91,1554.90,0x00000000,29.918,29.869,7205.4,0.424,-0.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:29:29,6.74,0.00,29.91,1554.90,0x00000000,29.919,29.870,7205.5,0.578,-0.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:29:59,6.74,0.00,29.91,1554.95,0x00000000,29.918,29.868,7205.3,0.464,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:30:29,6.74,0.00,29.91,1554.93,0x00000000,29.921,29.872,7205.3,0.536,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:30:59,6.74,0.00,29.91,1554.92,0x00000000,29.920,29.871,7205.4,0.449,-0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:31:29,6.74,0.00,29.91,1554.91,0x00000000,29.921,29.873,7205.4,0.395,-0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:31:59,6.73,0.00,29.91,1554.93,0x00000000,29.921,29.872,7205.3,0.414,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:32:29,6.73,0.00,29.91,1554.89,0x00000000,29.921,29.872,7205.5,0.474,-0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:32:59,6.74,0.00,29.91,1554.90,0x00000000,29.925,29.875,7205.5,0.434,-0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:33:29,6.74,0.00,29.92,1554.89,0x00000000,29.927,29.878,7205.5,0.438,-0.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:33:59,6.74,0.00,29.91,1554.93,0x00000000,29.926,29.877,7205.4,0.426,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:34:29,6.74,0.00,29.92,1554.92,0x00000000,29.929,29.879,7205.4,0.551,-0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:34:59,6.74,0.00,29.92,1554.99,0x00000000,29.930,29.882,7205.1,0.461,2.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:35:29,6.74,0.00,29.92,1554.97,0x00000000,29.931,29.881,7205.2,0.492,1.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:35:59,6.74,0.00,29.92,1554.98,0x00000000,29.934,29.885,7205.2,0.478,1.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:36:29,6.74,0.00,29.92,1554.95,0x00000000,29.934,29.886,7205.3,0.544,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:36:59,6.74,0.00,29.93,1554.98,0x00000000,29.937,29.889,7205.1,0.498,1.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:37:29,6.74,0.00,29.93,1554.95,0x00000000,29.941,29.894,7205.3,0.435,-0.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:37:59,6.74,0.00,29.93,1554.96,0x00000000,29.943,29.894,7205.2,0.495,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:38:29,6.75,0.00,29.94,1555.03,0x00000000,29.948,29.898,7205.0,0.422,2.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:38:59,6.75,0.00,29.94,1555.04,0x00000000,29.950,29.901,7204.9,0.559,1.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:39:29,6.75,0.00,29.94,1555.09,0x00000000,29.948,29.899,7204.7,0.470,2.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:39:59,6.75,0.00,29.94,1555.10,0x00000000,29.950,29.901,7204.7,0.542,2.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:40:29,6.75,0.00,29.94,1555.06,0x00000000,29.950,29.900,7204.9,0.408,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:40:59,6.74,0.00,29.94,1554.96,0x00000000,29.950,29.901,7205.2,0.507,-1.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:41:29,6.74,0.00,29.94,1555.02,0x00000000,29.950,29.900,7205.0,0.390,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:41:59,6.74,0.00,29.94,1554.94,0x00000000,29.949,29.901,7205.3,0.448,-2.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:42:29,6.74,0.00,29.94,1555.00,0x00000000,29.949,29.900,7205.1,0.547,-0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:42:59,6.74,0.00,29.94,1555.01,0x00000000,29.951,29.902,7205.0,0.471,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:43:29,6.74,0.00,29.94,1555.03,0x00000000,29.950,29.902,7205.0,0.566,0.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:43:59,6.74,0.00,29.94,1554.99,0x00000000,29.950,29.902,7205.1,0.450,-0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:44:29,6.74,0.00,29.94,1555.00,0x00000000,29.953,29.904,7205.1,0.371,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:44:59,6.74,0.00,29.94,1554.99,0x00000000,29.953,29.904,7205.1,0.451,-0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:45:29,6.74,0.00,29.94,1555.02,0x00000000,29.953,29.904,7205.0,0.423,0.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:45:59,6.74,0.00,29.94,1554.95,0x00000000,29.955,29.904,7205.3,0.404,-1.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:46:29,6.74,0.00,29.94,1554.97,0x00000000,29.956,29.906,7205.2,0.582,-0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:46:59,6.74,0.00,29.94,1555.00,0x00000000,29.956,29.907,7205.1,0.479,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:47:29,6.74,0.00,29.94,1555.00,0x00000000,29.957,29.907,7205.1,0.442,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:47:59,6.74,0.00,29.95,1554.96,0x00000000,29.957,29.910,7205.2,0.427,-0.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:48:29,6.74,0.00,29.95,1554.99,0x00000000,29.959,29.910,7205.1,0.565,-0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:48:59,6.74,0.00,29.95,1554.97,0x00000000,29.961,29.910,7205.2,0.489,-0.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:49:29,6.74,0.00,29.95,1554.97,0x00000000,29.961,29.913,7205.2,0.484,-0.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:49:59,6.74,0.00,29.95,1555.01,0x00000000,29.964,29.913,7205.0,0.452,0.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:50:29,6.74,0.00,29.95,1554.98,0x00000000,29.966,29.918,7205.2,0.504,-0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:50:59,6.74,0.00,29.96,1554.97,0x00000000,29.973,29.921,7205.2,0.490,-0.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:51:29,6.74,0.00,29.96,1555.00,0x00000000,29.970,29.919,7205.1,0.453,-0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:51:59,6.73,0.00,29.96,1554.97,0x00000000,29.973,29.921,7205.2,0.532,-0.9,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:52:29,6.73,0.00,29.96,1555.01,0x00000000,29.975,29.924,7205.1,0.519,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:52:59,6.74,0.00,29.97,1555.07,0x00000000,29.978,29.929,7204.8,0.515,1.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 11:53:29,6.74,0.00,29.97,1555.02,0x00000000,29.982,29.933,7205.0,0.520,0.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
