"仪器信息控制器"
"设备名称","LiquiSonic Lab"
"编号",36916
"固件版本 V110.",40.354

"仪器信息传感器"
"固件版本 V210.",10.169
"编号",50627
"错误号",0x11030000

"温度T1",20.249
"温度T2",20.194

"产品名称","氯化钾在水中"
"数据组号","38.005"



日期和时间 ,浓度                 - 传感器 1 (50627),第二物理量 - 传感器 1 (50627),温度 - 传感器 1 (50627),声速 - 传感器 1 (50627),错误号 - 传感器 1 (50627),温度T1 - 传感器 1 (50627),温度T2 - 传感器 1 (50627),渡越时间 - 传感器 1 (50627),标准方差 - 传感器 1 (50627),dv/dt - 传感器 1 (50627),dT/dt - 传感器 1 (50627),Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,
2025-01-13 15:56:57,16.09,0.00,53.55,1636.22,0x00000000,53.565,53.517,6918.6,0.459,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 15:57:27,16.09,0.00,53.56,1636.28,0x00000000,53.567,53.519,6918.4,0.493,1.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 15:57:57,16.09,0.00,53.55,1636.22,0x00000000,53.563,53.512,6918.6,0.473,-0.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 15:58:27,16.09,0.00,53.55,1636.22,0x00000000,53.563,53.515,6918.6,0.626,-0.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 15:58:57,16.09,0.00,53.55,1636.26,0x00000000,53.560,53.513,6918.5,0.444,0.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 15:59:27,16.09,0.00,53.55,1636.18,0x00000000,53.558,53.509,6918.8,0.519,-1.5,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 15:59:57,16.09,0.00,53.55,1636.20,0x00000000,53.558,53.509,6918.7,0.538,-0.7,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:00:27,16.08,0.00,53.55,1636.20,0x00000000,53.563,53.510,6918.7,0.486,-0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:00:57,16.09,0.00,53.55,1636.21,0x00000000,53.560,53.511,6918.6,0.612,-0.2,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:01:27,16.09,0.00,53.55,1636.28,0x00000000,53.565,53.511,6918.4,0.407,1.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:01:57,16.09,0.00,53.55,1636.22,0x00000000,53.562,53.515,6918.6,0.509,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:02:27,16.09,0.00,53.55,1636.27,0x00000000,53.566,53.517,6918.5,0.506,1.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:02:57,16.09,0.00,53.56,1636.20,0x00000000,53.569,53.520,6918.7,0.557,-0.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:03:27,16.09,0.00,53.56,1636.23,0x00000000,53.570,53.521,6918.6,0.506,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:03:57,16.09,0.00,53.56,1636.22,0x00000000,53.569,53.521,6918.6,0.529,-0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:04:27,16.09,0.00,53.56,1636.19,0x00000000,53.576,53.524,6918.7,0.516,-1.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:04:57,16.09,0.00,53.56,1636.26,0x00000000,53.572,53.524,6918.5,0.495,0.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:05:27,16.09,0.00,53.56,1636.24,0x00000000,53.570,53.525,6918.6,0.453,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:05:57,16.09,0.00,53.55,1636.27,0x00000000,53.567,53.519,6918.5,0.469,1.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:06:27,16.09,0.00,53.56,1636.28,0x00000000,53.569,53.520,6918.4,0.475,1.4,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:06:57,16.09,0.00,53.55,1636.28,0x00000000,53.565,53.517,6918.4,0.564,1.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:07:27,16.09,0.00,53.56,1636.24,0x00000000,53.568,53.515,6918.6,0.448,-0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:07:57,16.09,0.00,53.55,1636.22,0x00000000,53.559,53.512,6918.6,0.571,-0.6,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:08:27,16.09,0.00,53.55,1636.27,0x00000000,53.560,53.511,6918.4,0.487,0.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:08:57,16.09,0.00,53.54,1636.23,0x00000000,53.557,53.507,6918.6,0.435,-0.6,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:09:27,16.09,0.00,53.54,1636.24,0x00000000,53.557,53.512,6918.6,0.455,-0.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:09:57,16.09,0.00,53.55,1636.32,0x00000000,53.559,53.507,6918.3,0.498,2.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:10:27,16.09,0.00,53.55,1636.26,0x00000000,53.560,53.512,6918.5,0.567,0.3,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:10:57,16.09,0.00,53.55,1636.25,0x00000000,53.565,53.513,6918.5,0.379,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:11:27,16.09,0.00,53.55,1636.21,0x00000000,53.562,53.512,6918.7,0.428,-1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:11:57,16.09,0.00,53.55,1636.26,0x00000000,53.566,53.516,6918.5,0.494,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:12:27,16.09,0.00,53.55,1636.25,0x00000000,53.563,53.513,6918.5,0.589,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:12:57,16.09,0.00,53.55,1636.25,0x00000000,53.561,53.515,6918.5,0.454,0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:13:27,16.09,0.00,53.54,1636.25,0x00000000,53.555,53.512,6918.5,0.498,0.1,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:13:57,16.09,0.00,53.55,1636.20,0x00000000,53.563,53.514,6918.7,0.469,-1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:14:27,16.09,0.00,53.55,1636.24,0x00000000,53.562,53.513,6918.6,0.538,-0.2,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:14:57,16.09,0.00,53.55,1636.21,0x00000000,53.561,53.514,6918.7,0.464,-1.1,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:15:27,16.09,0.00,53.55,1636.18,0x00000000,53.558,53.511,6918.8,0.530,-1.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:15:57,16.09,0.00,53.55,1636.26,0x00000000,53.560,53.514,6918.5,0.539,0.7,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:16:27,16.09,0.00,53.55,1636.25,0x00000000,53.562,53.514,6918.5,0.509,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:16:57,16.09,0.00,53.55,1636.20,0x00000000,53.565,53.515,6918.7,0.414,-1.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:17:27,16.09,0.00,53.55,1636.29,0x00000000,53.563,53.516,6918.4,0.498,1.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:17:57,16.09,0.00,53.55,1636.24,0x00000000,53.566,53.514,6918.6,0.441,-0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:18:27,16.09,0.00,53.55,1636.21,0x00000000,53.565,53.516,6918.7,0.451,-1.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:18:57,16.09,0.00,53.55,1636.24,0x00000000,53.567,53.519,6918.6,0.545,-0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:19:27,16.09,0.00,53.56,1636.27,0x00000000,53.568,53.514,6918.5,0.531,0.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:19:57,16.09,0.00,53.55,1636.21,0x00000000,53.563,53.514,6918.6,0.531,-1.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:20:27,16.09,0.00,53.55,1636.22,0x00000000,53.563,53.511,6918.6,0.491,-0.7,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:20:57,16.09,0.00,53.55,1636.27,0x00000000,53.559,53.513,6918.5,0.600,0.6,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:21:27,16.09,0.00,53.55,1636.28,0x00000000,53.559,53.511,6918.4,0.573,0.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:21:57,16.09,0.00,53.55,1636.22,0x00000000,53.558,53.510,6918.6,0.436,-0.7,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:22:27,16.09,0.00,53.54,1636.23,0x00000000,53.555,53.508,6918.6,0.507,-0.5,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:22:57,16.09,0.00,53.54,1636.21,0x00000000,53.556,53.506,6918.7,0.393,-0.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:23:27,16.09,0.00,53.54,1636.23,0x00000000,53.555,53.508,6918.6,0.595,-0.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:23:57,16.09,0.00,53.55,1636.21,0x00000000,53.557,53.507,6918.6,0.444,-0.7,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:24:27,16.09,0.00,53.54,1636.22,0x00000000,53.555,53.508,6918.6,0.505,-0.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:24:57,16.09,0.00,53.55,1636.23,0x00000000,53.559,53.513,6918.6,0.502,-0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:25:27,16.09,0.00,53.55,1636.20,0x00000000,53.559,53.510,6918.7,0.424,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:25:57,16.09,0.00,53.55,1636.26,0x00000000,53.559,53.509,6918.5,0.536,0.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:26:27,16.09,0.00,53.55,1636.24,0x00000000,53.560,53.510,6918.6,0.567,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:26:57,16.09,0.00,53.55,1636.21,0x00000000,53.562,53.514,6918.7,0.539,-0.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:27:27,16.09,0.00,53.55,1636.23,0x00000000,53.561,53.513,6918.6,0.434,-0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:27:57,16.09,0.00,53.55,1636.26,0x00000000,53.559,53.511,6918.5,0.446,0.8,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:28:27,16.09,0.00,53.55,1636.23,0x00000000,53.558,53.509,6918.6,0.422,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:28:57,16.09,0.00,53.55,1636.22,0x00000000,53.559,53.513,6918.6,0.547,-0.3,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:29:27,16.09,0.00,53.54,1636.23,0x00000000,53.557,53.511,6918.6,0.520,0.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:29:57,16.09,0.00,53.55,1636.27,0x00000000,53.558,53.512,6918.5,0.439,1.1,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:30:27,16.09,0.00,53.55,1636.27,0x00000000,53.560,53.512,6918.4,0.424,1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:30:57,16.09,0.00,53.55,1636.22,0x00000000,53.559,53.509,6918.6,0.455,-0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:31:27,16.09,0.00,53.54,1636.23,0x00000000,53.557,53.509,6918.6,0.430,-0.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:31:57,16.09,0.00,53.55,1636.26,0x00000000,53.557,53.509,6918.5,0.606,0.9,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:32:27,16.09,0.00,53.54,1636.20,0x00000000,53.556,53.506,6918.7,0.494,-0.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:32:57,16.08,0.00,53.54,1636.24,0x00000000,53.556,53.509,6918.6,0.476,0.5,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:33:27,16.09,0.00,53.54,1636.20,0x00000000,53.555,53.508,6918.7,0.491,-0.7,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:33:57,16.09,0.00,53.55,1636.21,0x00000000,53.558,53.512,6918.7,0.493,-0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:34:27,16.09,0.00,53.55,1636.21,0x00000000,53.560,53.513,6918.7,0.587,-0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:34:57,16.09,0.00,53.55,1636.22,0x00000000,53.559,53.512,6918.6,0.523,-0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:35:27,16.08,0.00,53.54,1636.18,0x00000000,53.557,53.510,6918.8,0.407,-1.1,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:35:57,16.09,0.00,53.55,1636.20,0x00000000,53.558,53.512,6918.7,0.479,-0.7,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:36:27,16.08,0.00,53.55,1636.24,0x00000000,53.561,53.512,6918.6,0.430,0.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:36:57,16.09,0.00,53.55,1636.27,0x00000000,53.562,53.514,6918.4,0.497,1.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:37:27,16.09,0.00,53.55,1636.25,0x00000000,53.560,53.512,6918.5,0.615,0.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:37:57,16.08,0.00,53.55,1636.24,0x00000000,53.562,53.514,6918.5,0.509,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:38:27,16.09,0.00,53.55,1636.25,0x00000000,53.565,53.515,6918.5,0.581,0.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:38:57,16.09,0.00,53.55,1636.23,0x00000000,53.566,53.514,6918.6,0.527,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:39:27,16.09,0.00,53.55,1636.22,0x00000000,53.563,53.517,6918.6,0.456,-0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:39:57,16.09,0.00,53.55,1636.22,0x00000000,53.564,53.516,6918.6,0.406,-0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:40:27,16.09,0.00,53.56,1636.26,0x00000000,53.569,53.519,6918.5,0.524,0.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:40:57,16.09,0.00,53.56,1636.24,0x00000000,53.568,53.518,6918.6,0.568,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:41:27,16.09,0.00,53.55,1636.25,0x00000000,53.565,53.516,6918.5,0.554,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:41:57,16.09,0.00,53.55,1636.25,0x00000000,53.565,53.517,6918.5,0.515,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:42:27,16.09,0.00,53.55,1636.28,0x00000000,53.564,53.513,6918.4,0.439,1.3,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:42:57,16.08,0.00,53.55,1636.22,0x00000000,53.561,53.515,6918.6,0.466,-0.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:43:27,16.09,0.00,53.55,1636.21,0x00000000,53.561,53.512,6918.7,0.534,-0.7,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:43:57,16.09,0.00,53.54,1636.20,0x00000000,53.557,53.508,6918.7,0.504,-0.7,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:44:27,16.09,0.00,53.55,1636.17,0x00000000,53.560,53.512,6918.8,0.463,-1.5,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:44:57,16.09,0.00,53.55,1636.24,0x00000000,53.561,53.514,6918.6,0.613,0.4,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:45:27,16.09,0.00,53.55,1636.21,0x00000000,53.563,53.514,6918.7,0.598,-0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:45:57,16.09,0.00,53.55,1636.23,0x00000000,53.559,53.510,6918.6,0.424,0.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:46:27,16.09,0.00,53.55,1636.20,0x00000000,53.560,53.511,6918.7,0.333,-0.8,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:46:57,16.09,0.00,53.55,1636.23,0x00000000,53.560,53.508,6918.6,0.522,0.1,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:47:27,16.09,0.00,53.55,1636.19,0x00000000,53.559,53.511,6918.7,0.501,-1.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:47:57,16.09,0.00,53.55,1636.23,0x00000000,53.563,53.514,6918.6,0.569,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:48:27,16.09,0.00,53.55,1636.26,0x00000000,53.560,53.513,6918.5,0.482,0.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:48:57,16.09,0.00,53.55,1636.27,0x00000000,53.559,53.512,6918.5,0.495,1.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:49:27,16.09,0.00,53.55,1636.23,0x00000000,53.562,53.513,6918.6,0.409,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:49:57,16.09,0.00,53.55,1636.24,0x00000000,53.563,53.515,6918.6,0.471,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:50:27,16.09,0.00,53.55,1636.24,0x00000000,53.566,53.518,6918.6,0.529,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:50:57,16.09,0.00,53.55,1636.22,0x00000000,53.567,53.517,6918.6,0.558,-0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:51:27,16.09,0.00,53.55,1636.25,0x00000000,53.566,53.516,6918.5,0.372,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:51:57,16.09,0.00,53.56,1636.26,0x00000000,53.567,53.519,6918.5,0.479,0.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:52:27,16.09,0.00,53.56,1636.23,0x00000000,53.568,53.519,6918.6,0.483,-0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:52:57,16.09,0.00,53.55,1636.24,0x00000000,53.566,53.517,6918.6,0.537,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:53:27,16.09,0.00,53.55,1636.30,0x00000000,53.564,53.516,6918.3,0.465,2.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:53:57,16.09,0.00,53.55,1636.22,0x00000000,53.562,53.512,6918.6,0.541,-0.6,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13 16:54:27,16.09,0.00,53.55,1636.20,0x00000000,53.558,53.512,6918.7,0.499,-1.0,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
